//ID,Sprite_Name,kROName,iROName,0,HP,SP,0,0,Range1,ATK1,ATK2,DEF,MDEF,STR,AGI,VIT,INT,DEX,LUK,Range2,Range3,Scale,Race,Element,Mode,Speed,aDelay,aMotion,dMotion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0


1352,TREASURE_BOX29,Treasure Chest,Treasure Chest,990,0,0,0,0,0,0,0,0,0,0,0,0,0,10490,0,0,0,0,0,20,0x120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1353,TREASURE_BOX30,Treasure Chest,Treasure Chest,990,0,0,0,0,0,0,0,0,0,0,0,0,0,10490,0,0,0,0,0,20,0x120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1354,TREASURE_BOX31,Treasure Chest,Treasure Chest,990,0,0,0,0,0,0,0,0,0,0,0,0,0,10490,0,0,0,0,0,20,0x120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355,TREASURE_BOX32,Treasure Chest,Treasure Chest,990,0,0,0,0,0,0,0,0,0,0,0,0,0,10490,0,0,0,0,0,20,0x120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1356,TREASURE_BOX33,Treasure Chest,Treasure Chest,990,0,0,0,0,0,0,0,0,0,0,0,0,0,10490,0,0,0,0,0,20,0x120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1357,TREASURE_BOX34,Treasure Chest,Treasure Chest,990,0,0,0,0,0,0,0,0,0,0,0,0,0,10490,0,0,0,0,0,20,0x120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1358,TREASURE_BOX35,Treasure Chest,Treasure Chest,990,0,0,0,0,0,0,0,0,0,0,0,0,0,10490,0,0,0,0,0,20,0x120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1359,TREASURE_BOX36,Treasure Chest,Treasure Chest,990,0,0,0,0,0,0,0,0,0,0,0,0,0,10490,0,0,0,0,0,20,0x120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1360,TREASURE_BOX37,Treasure Chest,Treasure Chest,990,0,0,0,0,0,0,0,0,0,0,0,0,0,10490,0,0,0,0,0,20,0x120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1361,TREASURE_BOX38,Treasure Chest,Treasure Chest,990,0,0,0,0,0,0,0,0,0,0,0,0,0,10490,0,0,0,0,0,20,0x120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1362,TREASURE_BOX39,Treasure Chest,Treasure Chest,990,0,0,0,0,0,0,0,0,0,0,0,0,0,10490,0,0,0,0,0,20,0x120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1363,TREASURE_BOX40,Treasure Chest,Treasure Chest,990,0,0,0,0,0,0,0,0,0,0,0,0,0,10490,0,0,0,0,0,20,0x120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0


1364,G_ASSULTER,Assaulter,Assaulter,980,7798,1,0,0,2,225,292,83,49,100,86,30,20,1320,15,10,12,1,6,44,0x3795,155,1000,900,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1365,APOCALIPS,Apocalypse,Apocalypse,1210,22090,1,0,0,2,752,868,136,26,130,53,76,25,1390,15,10,12,2,0,60,0x91,400,1840,1440,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1366,LAVA_GOLEM,Lava Golem,Lava Golem,1030,8452,1,0,0,1,598,651,299,27,126,42,103,28,1270,15,10,12,2,0,83,0x3095,400,2190,2040,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1367,BLAZZER,Blazer,Blazer,1010,8121,1,0,0,2,461,555,116,60,99,75,55,70,1100,65,10,12,1,6,43,0x3395,180,1732,1332,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1368,GEOGRAPHER,Geographer,Geographer,730,3866,1,0,0,3,281,363,158,42,81,26,35,56,1100,60,10,12,1,3,62,0x84,2000,1308,1008,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1369,GRAND_PECO,Grand Peco,Grand Peco,750,3150,1,0,0,2,316,372,95,30,63,45,50,23,1010,25,10,12,2,2,43,0x1089,165,1460,960,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1370,SUCCUBUS,Succubus,Succubus,1190,24960,1,0,0,2,670,864,76,48,100,64,45,80,1320,85,10,12,1,6,67,0x3795,155,1306,1056,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371,FAKE_ANGEL,Fake Angel,False Angel,1050,10988,1,0,0,2,505,640,106,84,112,67,43,81,1180,80,10,12,0,8,66,0x3885,160,920,720,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1372,GOAT,Goat,Goat,800,3980,1,0,0,1,387,447,95,43,61,40,48,40,1150,31,10,12,1,2,63,0x1089,165,1380,1080,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1373,LORD_OF_DEATH,Lord of Death,Lord of the Dead,940,603883,1,0,0,3,4116,5078,336,73,140,99,30,109,1500,90,10,12,2,6,67,0x37B5,180,1446,1296,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1374,INCUBUS,Incubus,Incubus,1200,28000,1,0,0,2,683,858,72,46,120,56,52,75,1490,70,10,12,1,6,67,0x3795,165,850,600,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1375,THE_PAPER,The Paper,The Paper,970,8500,1,0,0,1,280,390,32,39,77,49,30,5,1110,5,10,12,1,0,60,0x3885,350,720,864,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1376,HARPY,Harpy,Harpy,830,4423,1,0,0,1,282,323,69,44,71,39,50,31,1460,12,10,12,1,6,64,0x3985,155,972,672,470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377,ELDER,Elder,Elder,920,7341,1,0,0,3,276,678,72,41,67,63,35,99,1380,61,10,12,2,7,80,0x3885,165,1552,1152,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1378,DEMON_PUNGUS,Demon Pungus,Demon Pungus,910,6466,1,0,0,1,428,493,80,52,63,61,30,38,1290,43,10,12,0,6,65,0x3985,170,1260,960,672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1379,NIGHTMARE_TERROR,Nightmare Terror,Nightmare Terror,1070,13289,1,0,0,1,629,755,78,37,118,53,55,63,1380,43,10,12,2,6,67,0x3985,165,1216,816,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1380,DRILLER,Driller,Driller,650,2719,1,0,0,1,181,212,96,18,62,50,25,15,980,5,10,12,1,2,22,0x3885,165,1300,900,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1381,GRIZZLY,Grizzly,Grizzly,660,2241,1,0,0,1,254,267,109,2,60,26,44,3,1280,15,10,12,2,2,63,0x3885,165,1492,1092,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1382,DIABOLIC,Diabolic,Diabolic,1040,10572,1,0,0,1,544,644,68,61,103,80,53,65,1280,25,10,12,0,6,47,0x3985,150,1080,780,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1383,EXPLOSION,Explosion,Explosion,1000,7813,1,0,0,1,481,591,112,50,91,51,63,50,1150,60,10,12,0,2,63,0x3885,165,1260,960,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1384,DELETER,Deleter,Deleter,1050,10000,1,0,0,1,502,581,111,53,105,55,53,68,1170,73,10,12,1,9,43,0x308D,175,1020,720,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1385,DELETER_,Deleter,Deleter,1050,10000,1,0,0,1,510,621,114,53,98,65,49,72,1070,73,10,12,1,9,43,0x308D,175,1024,624,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1386,SLEEPER,Sleeper,Sleeper,810,5160,1,0,0,1,274,322,101,29,74,41,57,27,1040,27,10,12,1,0,42,0x3885,195,1350,1200,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1387,GIG,Gig,Gig,1000,8721,1,0,0,1,476,599,104,53,92,66,60,48,1100,50,10,12,0,2,43,0x3885,170,1264,864,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1388,ARCHANGELING,Archangeling,Arc Angeling,840,25100,1,0,0,1,539,639,92,81,32,48,62,99,1490,105,10,12,1,8,66,0x37B5,180,1072,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1389,DRACULA,Dracula,Dracula,750,350000,1,0,0,3,1322,3134,152,146,86,99,88,92,1950,82,10,12,2,6,87,0x37B5,145,1290,1140,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1390,VIOLY,Violy,Violy,1180,20557,1,0,0,10,548,668,74,36,90,86,38,76,1400,63,10,12,1,7,40,0x2085,170,1356,1056,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1391,GALAPAGO,Galapago,Galapago,450,1221,1,0,0,1,68,103,70,16,30,28,29,18,800,16,10,12,0,2,22,0x108B,165,1430,1080,1080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1392,ROTAR_ZAIRO,Rotar Zairo,Rotar Zairo,480,1088,1,0,0,10,75,115,57,34,29,70,45,26,1110,5,10,12,2,0,44,0x2085,155,2416,2016,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1393,G_MUMMY,Mummy,Mummy,550,2155,1,0,0,1,171,192,95,3,54,4,14,1,1120,0,10,12,1,1,49,0x3885,300,1772,72,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1394,G_ZOMBIE,Zombie,Zombie,170,234,1,0,0,1,43,55,20,3,15,8,17,0,650,0,10,12,1,1,29,0x3885,400,2612,912,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1395,CRYSTAL_1,Wind Crystal,Wind Crystal,10,15,1,0,0,0,0,0,160,99,1,1,1,1,10490,1,0,0,0,0,20,0x161,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1396,CRYSTAL_2,Earth Crystal,Earth Crystal,10,15,1,0,0,0,0,0,160,99,1,1,1,1,10490,1,0,0,0,0,20,0x161,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1397,CRYSTAL_3,Fire Crystal,Fire Crystal,10,15,1,0,0,0,0,0,160,99,1,1,1,1,10490,1,0,0,0,0,20,0x161,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1398,CRYSTAL_4,Water Crystal,Water Crystal,10,15,1,0,0,0,0,0,160,99,1,1,1,1,10490,1,0,0,0,0,20,0x161,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0


1399,EVENT_BAPHO,Baphomet,Baphomet,680,1264000,0,0,0,3,1847,2267,35,45,1,152,96,85,1700,95,10,12,2,6,67,0x37B5,130,768,768,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0


1400,KARAKASA,Karakasa,Karakasa,720,3092,1,0,0,1,156,198,93,29,66,73,33,20,1030,60,10,12,1,0,60,0x81,155,1638,2016,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1401,SHINOBI,Shinobi,Shinobi,950,8000,1,0,0,2,441,492,49,45,71,70,55,30,1190,30,10,12,1,7,67,0x3695,150,1003,1152,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1402,POISON_TOAD,Poison Toad,Poison Toad,870,4876,1,0,0,3,212,266,80,42,66,42,40,45,1080,30,10,12,1,2,45,0x81,160,1148,1728,864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1403,ANTIQUE_FIRELOCK,Antique Firelock,Firelock Soldier,880,7524,1,0,0,10,324,369,72,30,67,44,30,30,1330,30,10,12,1,1,49,0x2085,170,1084,2304,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1404,MIYABI_NINGYO,Miyabi Ningyo,Miyabi Doll,850,5188,1,0,0,1,216,282,57,19,66,30,30,55,1230,40,10,12,1,6,27,0x191,250,1938,2112,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1405,TENGU,Tengu,Tengu,980,10196,1,0,0,2,211,294,134,46,99,38,40,30,1170,60,10,12,2,6,42,0x3985,200,1439,1920,672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1406,KAPHA,Kapha,Kapha,830,5470,1,0,0,1,278,310,61,38,67,59,40,31,1110,24,10,12,1,5,21,0x3885,165,2012,1728,672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//1407,DOKEBI_,Dokebi,Dokebi,10,1,0,0,0,0,0,0,0,0,1,1,1,1,510,1,0,0,0,0,1,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0


1408,BLOOD_BUTTERFLY,Bloody Butterfly,Bloody Butterfly,940,7030,1,0,0,3,278,345,79,50,70,68,40,55,1400,30,10,12,1,4,44,0x318D,145,472,576,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1409,RICE_CAKE_BOY,Rice Cake Boy,Dumpling Child,600,2098,1,0,0,1,128,150,96,12,50,43,29,5,930,10,10,12,0,7,20,0x91,160,1247,768,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1410,LIVE_PEACH_TREE,Live Peach Tree,Enchanted Peach Tree,920,8777,1,0,0,7,270,342,109,40,76,52,55,40,1270,50,10,12,1,3,42,0x2085,410,400,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//1411,PEACH_TREE_BULLET,Peach Tree Bullet,Peach Tree Bullet... (mode 129),0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1412,EVIL_CLOUD_HERMIT,Evil Cloud Hermit,Taoist Hermit,960,8266,1,0,0,10,470,500,66,46,63,57,45,60,1490,45,10,12,2,0,40,0x2085,190,480,840,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1413,WILD_GINSENG,Wild Ginseng,Hermit Plant,900,6052,1,0,0,1,523,594,56,62,76,51,60,60,1260,50,10,12,0,3,43,0x91,140,512,756,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//1414,GINSENG_BULLET,Ginseng Bullet,Ginseng Bullet... (mode 129),0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1415,BABY_LEOPARD,Baby Leopard,Baby Leopard,680,2590,1,0,0,2,277,329,77,5,46,36,20,4,1050,10,10,12,0,2,28,0x3885,150,318,528,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1416,WICKED_NYMPH,Wicked Nymph,Evil Nymph,970,8491,1,0,0,2,340,468,46,45,84,46,45,70,1270,60,10,12,1,6,67,0x3795,200,637,1008,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1417,ZIPPER_BEAR,Zipper Bear,Zipper Bear,900,6620,1,0,0,1,410,467,130,40,68,51,50,35,1080,20,10,12,1,2,27,0x91,155,780,1008,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1418,DARK_SNAKE_LORD,Evil Snake Lord,Evil Snake Lord,1050,1101000,1,0,0,3,2217,4203,314,185,122,172,107,135,2460,88,10,12,2,2,68,0x37B5,200,588,816,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0


1419,G_FARMILIAR,Familiar,Familiar,240,427,1,0,0,1,68,77,26,5,15,19,20,5,700,1,10,12,0,2,27,0x3881,150,1276,576,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1420,G_ARCHER_SKELETON,Archer Skeleton,Archer Skeleton,500,1646,1,0,0,9,90,113,47,10,30,29,20,10,820,5,10,12,1,1,29,0x3885,300,2864,864,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1421,G_ISIS,Isis,Isis,590,2092,1,0,0,1,192,229,83,5,58,43,22,5,890,15,10,12,2,6,27,0x3985,200,1384,768,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1422,G_HUNTER_FLY,Hunter Fly,Hunter Fly,630,2050,1,0,0,1,120,140,46,20,32,72,22,25,1290,15,10,12,0,4,44,0x3985,150,676,576,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1423,G_GHOUL,Ghoul,Ghoul,610,2614,1,0,0,1,216,245,78,5,56,12,19,11,770,10,10,12,1,1,49,0x3885,250,2456,912,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1424,G_SIDE_WINDER,Side Winder,Side Winder,700,2736,1,0,0,1,301,331,101,12,52,32,35,20,1160,15,10,12,1,2,25,0x3885,200,1576,576,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1425,G_OBEAUNE,Obeaune,Obeaune,530,2158,1,0,0,1,102,147,48,26,54,47,21,40,860,25,10,12,1,5,41,0x3885,200,1872,672,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1426,G_MARC,Marc,Marc,560,2522,1,0,0,1,138,163,55,24,50,24,22,15,980,20,10,12,1,5,41,0x3885,150,1272,72,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1427,G_NIGHTMARE,Nightmare,Nightmare,690,2872,1,0,0,1,283,345,116,15,57,32,20,15,1200,15,10,12,2,6,68,0x3985,150,1816,816,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428,G_POISON_SPORE,Poison Spore,Poison Spore,260,456,1,0,0,1,68,83,40,8,19,17,22,5,700,5,10,12,1,3,25,0x3885,200,1672,672,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1429,G_ARGIOPE,Argiope,Argiope,750,3105,1,0,0,1,292,342,88,32,60,23,40,30,700,30,10,12,2,4,25,0x3985,300,1792,792,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1430,G_ARGOS,Argos,Argos,470,1005,1,0,0,1,96,129,58,8,38,17,25,5,760,15,10,12,2,4,25,0x3985,300,1468,468,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1431,G_BAPHOMET_,Baphomet Jr.,Baphomet Jr.,570,2035,0,0,0,1,186,219,70,25,52,60,36,17,1020,25,10,12,0,6,27,0x3985,100,868,480,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1432,G_DESERT_WOLF,Desert Wolf,Desert Wolf,1030,9447,1,0,0,1,520,579,114,47,93,69,63,61,1320,42,10,12,1,2,23,0x3885,200,1120,420,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1433,G_DEVIRUCHI,Deviruchi,Deviruchi,640,2300,1,0,0,1,210,283,62,30,61,17,30,35,1020,5,10,12,0,6,27,0x3985,150,980,600,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1434,G_DRAINLIAR,Drainliar,Drainliar,470,1162,1,0,0,1,100,142,50,15,35,34,24,22,1000,20,10,12,0,2,47,0x3885,250,1276,576,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1435,G_EVIL_DRUID,Evil Druid,Evil Druid,800,5149,1,0,0,1,344,412,88,45,62,32,24,45,1210,5,10,12,2,1,89,0x3885,300,2276,576,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1436,G_JAKK,Jakk,Jakk,630,2054,1,0,0,1,218,255,90,25,58,43,42,25,1050,15,10,12,1,0,43,0x3885,200,1180,480,648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1437,G_JOKER,Joker,Joker,900,6022,1,0,0,1,288,348,64,76,84,99,30,50,1270,35,10,12,2,7,84,0x3885,100,1364,864,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1438,G_KHALITZBURG,Khalitzburg,Khalitzburg,1180,23986,1,0,0,1,737,833,125,10,121,48,40,31,1390,32,10,12,2,1,29,0x3885,350,528,1000,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1439,G_HIGH_ORC,High Orc,High Orc,810,4193,1,0,0,1,389,439,101,45,75,16,40,31,1190,20,10,12,2,7,43,0x3885,150,1500,500,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1440,G_STEM_WORM,Stem Worm,Stem Worm,840,4530,1,0,0,2,266,307,73,50,55,37,25,47,1200,30,10,12,1,3,24,0x3885,200,1500,500,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1441,G_PENOMENA,Penomena,Penomena,850,4589,1,0,0,7,292,333,85,32,76,38,35,35,1390,10,10,12,1,5,25,0x3885,400,832,500,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1442,G_SASQUATCH,Sasquatch,Sasquatch,720,3163,1,0,0,1,266,296,101,28,70,35,60,10,1090,20,10,12,2,2,60,0x3885,300,1260,192,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1443,G_CRUISER,Cruiser,Cruiser,410,919,1,0,0,7,55,75,20,18,17,10,23,15,840,10,10,12,1,0,60,0x3885,400,1296,1296,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1444,G_CHEPET,Chepet,Chepet,420,4950,0,0,0,1,79,112,55,25,32,35,35,21,820,23,10,12,1,7,23,0x3885,400,672,672,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1445,G_RAGGLER,Raggler,Raggler,480,1148,1,0,0,1,72,111,56,10,30,42,38,15,1040,27,10,12,0,2,24,0x3885,200,1000,900,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1446,G_INJUSTICE,Injustice,Injustice,950,7952,1,0,0,1,344,460,76,0,77,59,58,65,1230,50,10,12,1,1,47,0x3885,400,770,720,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1447,G_GRYPHON,Gryphon,Gryphon,1050,60720,1,0,0,1,717,820,113,72,101,133,66,70,1870,54,10,12,2,2,84,0x39A5,100,704,504,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1448,G_DARK_FRAME,Dark Frame,Dark Frame,760,3520,1,0,0,1,318,348,67,27,69,37,36,10,1030,5,10,12,1,6,67,0x3985,200,920,720,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1449,G_MUTANT_DRAGON,Mutant Dragon,Mutant Dragonoid,650,50706,1,0,0,4,1120,1654,130,20,75,35,30,68,1480,35,10,12,2,9,43,0x39A5,250,1280,1080,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1450,G_WIND_GHOST,Wind Ghost,Wind Ghost,800,4008,1,0,0,2,165,260,64,51,62,27,25,55,1350,20,10,12,1,6,64,0x3985,150,1056,1056,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1451,G_MERMAN,Merman,Merman,600,2940,1,0,0,2,125,157,62,8,45,29,30,19,1000,10,10,12,1,7,41,0x3885,220,916,816,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
